X_name,FGL,GLON,GLAT,ra,dec,Class,CT,Class_prob,Class_prob_e,r0,significance,Fb,HR_hms,HR_ms,HR_hm,Fs,e_Fs,Fm,e_Fm,Fh,e_Fh,P_intra,P_inter,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag,ebv,nH_from_AV,nH
2CXO J191010.4+090528,J1910.2+0904c,43.1500362523171,0.015827637266453518,287.5440242058136,9.091183841039507,NS,0.9869885341411656,0.6323523717328171,0.1854143268819079,0.7222794255251542,9.312099938103096,3.8068552877234316e-15,0.3653011466846678,-0.7725002898970957,0.8995519992481669,1.0706817627825309e-15,1.0317036852155246e-15,1.3742158014520463e-16,1.0382346593272763e-16,2.5987519447956964e-15,9.658580313645105e-16,0.953201995166861,0.981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,12.388845641861241,8.487598149239137,22.193261017988604
2CXO J191010.6+090512,J1910.2+0904c,43.14620501373313,0.013648874200655532,287.5441898421158,9.086779451655309,NS,1.795235774530683,0.7773184898354308,0.2017589133715012,0.7017674530002489,5.000000000000546,9.39221969847232e-15,0.8988596545014352,0.9664024679336812,0.9004741386405499,7.978845608028655e-18,6.028102749890869e-18,4.669873270429292e-16,3.528138942153545e-16,8.917253525821363e-15,1.761765666224756e-15,0.71689802922724,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,12.426259940026048,8.513230684911845,22.193306341286448
2CXO J191013.4+090612,J1910.2+0904c,43.16643944438953,0.010777523913198313,287.5562315079781,9.103401674481963,NS,2.5932548440189285,0.802942884801549,0.1514927455928212,0.8336531401550986,3.263157894736892,2.2341293729432653e-15,0.9857146220721904,0.0,0.9928317106053205,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,2.218171681727208e-15,1.1030593297939313e-15,0.7234244356402799,0.965,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,12.400834948998433,8.495812023558827,22.193296518713087
2CXO J183002.9-021110,J1830.1-0212c,28.540133774558903,3.7546004857141217,277.512343211217,-2.186153038604816,YSO,0.2795133727116592,0.5004453049370765,0.161897646749399,2.0384711813431795,6.939171149561585,2.285183368421996e-14,0.9116444689395684,0.8695082276821126,0.9171705548216211,6.586852441677395e-17,4.976437102235291e-17,9.43674426020184e-16,3.548804399234006e-16,2.1842290733783e-14,3.387351442016e-15,0.31810907549859,,0.99453694,1.0,,,,,,,,,,,,,18.357,16.859,13.495,,,0.044,12.42,11.187,11.493,0.014,0.01,,4.52946737433862,3.1031380981593886,21.732231583691092
2CXO J183003.1-020514,J1830.1-0212c,28.62836566976127,3.7992428545906636,277.51317653885303,-2.0874447051537457,YSO,4.120284460771814,0.8838722168441432,0.0984064460128662,0.5374614006295305,10.789610509812672,2.412347667768641e-14,0.7135456706388992,0.9288582045137604,0.7223204088552734,1.229023308480696e-16,9.396160879302511e-17,3.3322348359343407e-15,5.563095010469505e-16,2.0668339510904e-14,2.421812246973e-15,0.999742708591137,,0.99905384,1.0,,,,,,,,,,,,,16.96,14.724,12.663,,0.07,0.032,11.4,10.427,9.147,0.015,0.01,0.128,4.358122688740626,2.9857498540562033,21.72906906539721
2CXO J183004.0-020537,J1830.1-0212c,28.62452169185481,3.7928030879934127,277.5171348725178,-2.093811371587291,NS,0.4680041533970836,0.5509680542110358,0.228632249199072,1.6645914685491623,3.9999999999997153,7.496391589768661e-15,0.9432619083919548,-0.2621455333851935,0.9786861932013509,1.34207390555994e-16,1.0139511149986395e-16,7.845808581904352e-17,5.927591861171549e-17,7.283726113393624e-15,1.99671560636251e-15,0.35347148892547,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.399569249306944,3.0141448927001875,21.72974221074145
2CXO J183004.4-020415,J1830.1-0212c,28.64546783691356,3.8019339236962644,277.5186348711922,-2.0710530381635017,YSO,5.090035198982712,0.9323620522749274,0.0865053466132776,0.5721579826994085,7.789590445789442,1.4232047371083228e-14,0.8759457505801099,0.8004240145638178,0.8876293499823917,8.809014341697123e-17,6.655304060975865e-17,7.94682833747053e-16,2.6144681580740483e-16,1.3349274393919202e-14,1.976622894589501e-15,0.987573417882457,,0.99881446,1.0,,,,,,,,,,,,,18.41,15.777,13.491,,,0.062,11.506,9.518,7.591,0.025,0.021,0.037,4.3658174067819955,2.991021505386345,21.72910093821476
2CXO J183008.3-020620,J1830.1-0212c,28.622056396950228,3.7716028284780605,277.53484320636875,-2.105741926089571,YSO,3.895439726073616,0.7592061955469506,0.0939298614728387,0.858408269512041,3.575757575757612,2.453087967784622e-15,0.3684387415288992,0.5217094889553139,0.48022126068521975,1.8525092162511318e-16,1.3995904231364996e-16,5.893867404120723e-16,2.3603812336628413e-16,1.6784503057474365e-15,6.932729523739399e-16,0.956950799552357,,0.99845964,1.0,,,,,,,,,,,,,13.504,12.751,12.962,,,0.041,12.524,11.871,,0.017,0.011,,4.552334410826356,3.1188043048571368,21.7321536429434
2CXO J183008.7-020610,J1830.1-0212c,28.62536941586641,3.771579275083047,277.5363848728512,-2.102816925998432,YSO,1.1076403939777868,0.7177057115198451,0.2055133073840246,0.6777645292921847,7.725608047188134,1.4637769792479778e-14,0.9091352261052168,0.7533203023524915,0.9198935873855282,8.202455427749734e-17,6.197042347845603e-17,5.830042669812821e-16,2.28132104470935e-16,1.3972740971221e-14,2.0640241339940004e-15,0.81678588563503,,0.9991282,1.0,,,,,,,,,,,,,,,,,,,12.79,11.205,,0.021,0.011,,4.558287080936031,3.122882479149275,21.732229355961287
2CXO J183009.2-020723,J1830.1-0212c,28.608413337519547,3.7601483718539384,277.53875987399584,-2.123097481407489,YSO,8.970725496608038,0.9530106485963216,0.054500345661245,0.834844151423879,7.958783705270616,1.4755696408362024e-14,0.5983816398592617,0.9463362559470052,0.6070405127029787,7.950496450496845e-17,6.006684659747274e-17,2.8835743326255003e-15,5.122138675582002e-16,1.1792617111231555e-14,2.029143259910649e-15,0.984726686075049,,0.99731594,1.0,,,,,,,,,,,,,16.675,13.711,11.771,,0.037,0.025,10.244,9.071,7.033,0.011,0.009,0.031,4.612636329714404,3.1601171494873386,21.73316902239887
2CXO J183011.5-020605,J1830.1-0212c,28.63192787254521,3.761697975996114,277.5481765393205,-2.101547480853195,AGN,0.5108652663797185,0.575701839303001,0.1658888326937806,1.0413763763244568,6.139523613690501,7.783754417393822e-15,0.9567452431296976,0.9052068287952107,0.9587530901984616,7.978845608028655e-18,6.028102749890869e-18,1.603633568232272e-16,1.3504282679850552e-16,7.615412214962565e-15,1.511237915878477e-15,0.28173215793102,,0.99815935,1.0,,,,,,,,,,,,,,,,,,,14.88,11.944,10.666,0.052,0.026,,4.64323653260198,3.1810813484856166,21.73352240946102
2CXO J183021.0-020716,J1830.1-0212c,28.632715010766475,3.7172819859249895,277.5880098733129,-2.1212669229005927,YSO,7.585788247925624,0.848944820909971,0.0699248617689229,1.5041824215056685,5.515151515152015,6.068515365136289e-15,0.1902121526695506,0.37862801323831363,0.3614792604548874,7.633881068379356e-16,5.767478369844927e-16,1.6937168901748001e-15,4.234292225437e-16,3.611410368123553e-15,1.2591377621435485e-15,0.987771289632455,,0.9956189,1.0,,,,,,,,,,,,,18.502,14.27,12.67,,0.056,0.036,11.806,11.379,8.997,0.014,0.013,,4.9752131079907596,3.40851850028447,21.738667874525483
2CXO J175709.5-272532,J1757.6-2731,2.59754908900189,-1.414087468770786,269.2896656425286,-27.42585587833333,LM-STAR,22.76183156803546,0.9766989351403678,0.0239961917365489,1.1020849401834747,4.125000000000052,1.2846039142525565e-13,-0.7826782382461727,-0.8228340357135515,0.1583182152162726,1.0435886369877479e-13,2.2968574957955825e-14,1.0142908436419447e-14,4.30909107034515e-15,1.3958619290061404e-14,8.163573553842004e-15,0.959581353176308,0.263,0.9827494,0.5782224,11.852791,12.388653,11.149877,0.00289,0.003565,0.004161,282.1355,0.1030939999999999,0.00011,7.67,0.945,133.910477,10.215,9.675,9.575,0.025,0.029,0.032,9.3,9.507,,0.012,0.01,,3.8734594501493604,2.6537070692973272,21.85978647560884
2CXO J175734.9-273654,J1757.6-2731,2.4805754963591755,-1.590126487490645,269.39547838919475,-27.615216120406643,CV,0.2053280302547198,0.3392836398838335,0.1847370588284002,1.841136498566903,3.5882352941175726,5.885114370078539e-14,-0.4571241715169251,-0.3975782352976644,0.1059040083730954,2.9961779748899e-14,9.662327283143783e-15,1.2914932255016206e-14,5.650744266029233e-15,1.5974431696870183e-14,8.805266737871851e-15,0.25932967778239,0.946,0.92155063,1.0,13.954809,14.413139,13.326818,0.00324,0.00683,0.005937,86.2144,0.008108,0.0,1.134e-15,0.8,490.297516,,,,,,,,,,,,,2.974684668307838,2.0379564662577,21.81178681641137
2CXO J225431.3+010037,J2254.4+0108,73.19883249290868,-50.22034255344721,343.63069005501734,1.0103638483043305,AGN,0.5824694328760818,0.5763407550822847,0.270155295660589,3.209194632890011,3.684210526315794,1.20197641735432e-14,0.6157695598030334,0.4845701286443956,0.6999349750593891,5.951100823220529e-16,4.496119990244669e-16,1.7140695574100633e-15,7.887869495120898e-16,9.710584533811084e-15,4.349676736280419e-15,0.4379470309532299,0.831,0.9840992,1.0,,,,,,,,,,,,,,,,,,,18.419,17.657,,0.193,0.304,,0.07231537360398549,0.04954326245609046,20.70719041780164
2CXO J225432.2+005949,J2254.4+0108,73.18881611255757,-50.23260209245815,343.6343150549234,0.99701384826087,AGN,11.525560616296234,0.9726234269119072,0.0532162339086785,2.4520461234997293,3.578947368421019,9.260214405965088e-15,0.3282574612696163,0.2499607327616081,0.5196729083307854,1.1664010529391208e-15,6.276308841410921e-16,1.9438389141862078e-15,7.277400381073446e-16,6.1499744388397576e-15,4.11992220314109e-15,0.0824128596302999,0.259,0.9889361,1.0,,,,,,,,,,,,,,,,,,,17.85,16.785,,0.118,0.135,,0.07206858334316592,0.04937418644840297,20.707156635076156
2CXO J225433.4+010023,J2254.4+0108,73.20461987413968,-50.22891573706,343.6392317216544,1.0065860704574083,NS,0.2045706256144849,0.4361955469506292,0.1940848843792124,1.1851287659026972,8.503394844844546,3.8493870413437626e-14,0.1619115756051993,-0.07949502420788218,0.5015231955229922,8.706469355246781e-15,1.970378175867953e-15,7.424164246581004e-15,1.5140542770926577e-15,2.2363236811609836e-14,5.094979472886126e-15,0.73488530733363,0.468,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.07211458090089519,0.049405699375203296,20.706633514789257
2CXO J225435.8+010158,J2254.4+0108,73.24431722726597,-50.21642253068133,343.6493983884989,1.0330027370786223,AGN,6.134119607935177,0.9118780251694096,0.0917558936660357,1.5195164335307634,5.533333333333263,2.4314987638286235e-14,0.3510927814261538,-0.17864537208357192,0.6705068404132106,4.649217056689221e-15,1.5760612625591876e-15,3.2398684423196666e-15,9.845632782233434e-16,1.6425902139277348e-14,5.306814226431077e-15,0.40533149358985,0.061,0.99781895,1.0,,,,,,,,,,,,,,,,,,,17.449,17.001,,0.082,0.148,,0.07231661568354636,0.04954411340479761,20.705458321987074
2CXO J225436.0+010340,J2254.4+0108,73.27519225919501,-50.19613868043166,343.6501483886948,1.0613110704431945,LMXB,0.3758790889920831,0.4274636979670861,0.2376719183740448,1.8063859476230573,5.883358128022736,1.9579102693112652e-14,0.3326747569680477,0.6265862113418675,0.4212121704672454,1.2197215497482401e-15,9.2504841110357e-16,5.313093181766236e-15,1.2602067631997672e-15,1.3046287961598178e-14,4.520082127707728e-15,0.919606699727245,0.237,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.07274078945483929,0.0498347148555104,20.704983318406455
2CXO J102541.5+124324,J1025.9+1244,228.53823366686947,53.020880256645114,156.4229889161996,12.723252209250502,AGN,9.986785247421674,0.974569215876089,0.0555071168447045,1.060856237283453,3.818181818182045,3.2774535302297304e-14,0.4022677982944451,-0.05754584384695779,0.6654650773963766,5.1794352415243345e-15,2.644200262321813e-15,4.615762331534964e-15,2.0728485727727e-15,2.2979337729238e-14,1.0605848182724998e-14,0.7239527136403501,,0.99848217,1.0,,,,,,,,,,,,,,,,,,,16.159,15.419,11.836,0.031,0.041,,0.034497745476984525,0.0236344054262821,20.528710073868208
2CXO J102557.9+124108X,J1025.9+1244,228.6459117942585,53.06127166845184,156.49107224181896,12.68568003241142,YSO,0.082859105681169,0.3750629235237173,0.083571100200557,1.951900600999755,45.89614605906349,2.3936536824085967e-17,-0.3333333333333333,0.0,0.0,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,,,0.99375385,1.0,,,,,,,,,,,,,15.052,14.522,14.037,0.072,0.107,0.099,12.501,12.414,,0.012,0.009,,0.0342341321411741,0.023453803929918377,20.523249961957227
2CXO J102557.9+124109,J1025.9+1244,228.64594334183022,53.061631655508016,156.4914055748777,12.68583558818763,NS,0.6760962629985446,0.5917618586640851,0.2631730820975581,0.3652614901453552,10.143449257880714,5.521556028556384e-14,-0.0932895102988239,-0.09872979559178938,0.29586984568952873,1.6581643559915202e-14,4.2791338219135e-15,1.3601652872824432e-14,3.728672954019081e-15,2.5032263852824194e-14,1.0024943179582369e-14,0.41818014082468,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.034234926834838024,0.023454348374547532,20.523246947760846
2CXO J173638.3-285944,J1737.1-2901,358.9097663110068,1.635100344620329,264.1598590412115,-28.995866665945982,HM-STAR,0.202254201201534,0.4211810261374636,0.1525587926703637,1.9370285739833384,4.187499999999878,3.3326805038148925e-14,-0.0978252225122349,-0.20195178280001935,0.34629491338802576,1.0993954619806434e-14,5.249419604245043e-15,7.299548958507419e-15,3.4002528126730933e-15,1.5033301459835064e-14,8.540523462592608e-15,0.62103256848755,1.0,0.89720166,1.0,11.184204,11.407362,10.76925,0.00278,0.004723,0.004678,104.4044,0.005941,8.599999999999999e-05,5.156,0.663,404.871307,9.839,9.586,9.92,0.041,0.118,0.049,,,,,,,2.063422938198219,1.4136510549596002,21.814221421486952
2CXO J173657.4-285630,J1737.1-2901,358.9926103463215,1.6054761776259279,264.2392569669936,-28.94192216956643,CV,0.7751141500760714,0.4230784123910939,0.1316112531142921,1.6239353260619855,3.5882352941175046,1.9722095044795522e-13,0.9288907751073524,-0.03228999939065554,0.9649502359918373,3.619267815548132e-15,1.985774501381493e-15,3.392846643924552e-15,1.8263316294654106e-15,1.9020883598848254e-13,4.3523853579918404e-14,0.73601817997165,0.343,0.9731106,0.43170884,19.279232,20.811262,17.671162,0.018323,0.158641,0.043073,-0.1659,0.008558,0.000526,0.3554,0.97,7367.6582,14.589,13.634,13.044,,0.099,,,,,,,,2.0779980007607293,1.4236364303211757,21.820667033663934
2CXO J151051.3+054937,J1510.9+0551,6.5589574217228614,50.61050335824156,227.71400274000467,5.827065686520673,AGN,30.65175132345151,0.9898838334946756,0.0174205299678237,0.5401732951946873,7.765746689763167,8.433205384682926e-15,0.0215117295595053,-0.08844794669398043,0.3921954428481905,2.245411664704951e-15,4.493114982143684e-16,1.88048461085898e-15,3.5980511890025243e-16,4.307309109118994e-15,1.021913465603037e-15,0.980559504976061,0.904,0.9987776,1.0,,,,,,,,,,,,,,,,,,,17.846,16.569,12.448,0.096,0.105,,0.0345863010257938,0.023695074832771335,20.505478255765794
2CXO J151100.4+054921,J1510.9+0551,6.588670128213103,50.57760185955965,227.75184880442183,5.8225149465567405,AGN,5.021974359339812,0.6703097773475314,0.0698690696284482,0.2664108697218977,13.973200317484627,1.089800585355598e-14,-0.553442893482653,-0.5925473266693307,0.17047709441061562,6.740229521142062e-15,8.029873545280828e-16,1.724485352027384e-15,3.353252184728515e-16,2.4332909803865347e-15,7.097694252413283e-16,0.913085992498717,1.0,0.99977165,1.0,19.30353,19.575069,18.506588,0.022816,0.094121,0.052415,-0.1917,0.000294,0.0008399999999999,1.337,1.064,3597.82593,16.94,16.254,15.168,0.185,0.185,0.185,14.62,13.986,,0.016,0.016,,0.034488114677335514,0.023627807365442562,20.505843369039518
2CXO J151100.5+054912,J1510.9+0551,6.585845451472244,50.576005921658286,227.7520571001258,5.82012292504521,AGN,43.35485056208104,0.9889545014520812,0.013084062645756,0.3200663375708384,11.141549065856395,2.24254501869836e-14,0.3582911153673892,0.2502388626976749,0.5440075834159908,2.6973801475198845e-15,4.549401461635194e-16,4.497925165916824e-15,5.534653102664443e-16,1.5230144873546888e-14,2.0375884988332455e-15,0.77113220111338,0.377,0.999669,1.0,20.229568,20.422689,19.499973,0.010299,0.129553,0.068349,1.9294,0.000425,0.001242,0.681,1.057,1916.77417,,,,,,,15.47,14.524,,0.033,0.026,,0.03449980914628466,0.02363581924611962,20.506037944989203
2CXO J151103.2+055239,J1510.9+0551,6.6694399448913035,50.60120625164851,227.76360746858225,5.877740238376178,NS,0.7122065679485549,0.583213939980639,0.1993019059817775,2.426014832660295,3.897435897436086,3.399133307355632e-15,-0.3422755487947541,0.05670162731560165,-0.037652566740181935,1.0759670454777818e-15,3.999041514074884e-16,1.2053197173008725e-15,3.839500912257969e-16,1.1178465445769777e-15,9.829423537800896e-16,0.50707091157425,0.867,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.034167115155906536,0.023407890593311567,20.501384111655252
2CXO J151104.1+055136,J1510.9+0551,6.650344489708787,50.587867733764206,227.76709021964368,5.860052582413188,AGN,51.03940396692524,0.9900290416263312,0.0120439734017292,0.930748364498562,9.930796114958468,1.823655579447924e-14,0.0997611977327786,-0.33705114250951734,0.5731467413334329,5.487677437424412e-15,8.1446577757995625e-16,2.720950135526261e-15,5.003897502074159e-16,1.0027928221528566e-14,1.916316218150965e-15,0.50618320530106,0.387,0.9984781,1.0,,,,,,,,,,,,,,,,,,,16.321,15.994,12.902,0.032,0.062,0.542,0.03424539690997495,0.023461521423023837,20.5027849088418
2CXO J151107.4+055130,J1510.9+0551,6.66137410154364,50.57587129370668,227.78096780624,5.858508688509289,AGN,2.381389506387224,0.7352952565343659,0.1141692904698652,2.154617045376634,4.324324324324461,4.755452145433603e-15,-0.050621521771051,-0.10794678239070843,0.33905421236311306,1.3838754912256097e-15,4.663905438004577e-16,1.1142146936468209e-15,3.374609755549293e-16,2.257361960561172e-15,1.0599896688679802e-15,0.47093972036459,0.016,0.9785867,1.0,,,,,,,,,,,,,,,,,,,18.044,18.155,,0.118,,,0.03420715270303449,0.02343532031684893,20.502868658054464
2CXO J151107.8+055304,J1510.9+0551,6.695885647608249,50.59025858135477,227.7825094715153,5.884678132991553,YSO,0.049243488985431,0.385459825750242,0.1349447438695987,2.7074664563439264,3.894736842105168,5.302144863103682e-15,-0.2903999872883328,-0.5761554036953443,0.44364887812275544,2.6959695532527843e-15,6.131049999135762e-16,7.249742787221613e-16,3.058897866647498e-16,1.881201031128737e-15,1.0153826065292533e-15,0.72360905032657,0.159,0.9901805,1.0,19.826786,18.109278,16.530523,0.013351,0.048836,0.032746,,0.0,0.010835,35.49,,,15.11,14.348,14.012,0.067,0.096,0.076,13.321,13.301,12.278,0.014,0.011,,0.03406898949389982,0.023340664702270766,20.500773209680546
2CXO J163645.7-471147,J1636.9-4710c,337.36915407093414,0.04074787411832598,249.19032753996004,-47.19662392753349,YSO,0.7973541471968026,0.5148886737657309,0.1383492526009284,1.4786404399965205,3.166666666666615,6.1633242059847305e-15,-0.1125308677127316,-0.582409094334039,0.5851052391010241,2.712600651381818e-15,9.583415850036688e-16,7.1584356205772e-16,3.7410652580308733e-16,2.734879992545193e-15,2.066230932842484e-15,0.77601098197809,0.8,0.9800282,1.0,16.606321,17.507748,15.674292,0.003265,0.00932,0.006915,32.9434,0.006116,0.0,0.0,0.899,508.238983,14.433,13.613,13.475,0.036,0.055,0.063,,,,,,,21.05881047112038,14.427391053764573,22.283218134806788
2CXO J163650.1-470705,J1636.9-4710c,337.43581456597155,0.08408957825832045,249.2089644309737,-47.1181285862712,NS,0.5628323298678735,0.3983446272991288,0.1084969068285268,1.542302843391033,3.67567567567572,1.2321042993370007e-14,0.5745306803565688,0.004472653139923633,0.7610064453509326,1.304694780523224e-15,9.85710788328374e-16,1.316418109320076e-15,8.462687845629149e-16,9.699930103526707e-15,2.970027363097328e-15,0.46792413601019,0.78,0.98996407,0.5047282,18.537975,,,0.005837,,,-4.0301,0.003379,0.003899,92.52,2.481,4886.16064,,,,,,,,,,,,,19.928731870793023,13.653174204680301,22.279345739436756
2CXO J163700.1-471101,J1636.9-4710c,337.40633110381896,0.01878947716257175,249.25100823625328,-47.18382360796498,YSO,0.5178833391835536,0.4227105517909003,0.1534045496953529,2.323695404160797,4.666666666666666,7.873397414940656e-15,0.1451853322801268,0.1070002568321115,0.41527205855659904,1.502538059462381e-15,6.47072104797961e-16,1.862609738077122e-15,6.773776452687586e-16,4.508249617401154e-15,2.6712996227668053e-15,0.86107395716654,0.879,0.96644497,1.0,16.080858,16.886126,15.19396,0.002896,0.006344,0.004469,20.1431,0.008917,7.4e-05,0.6164,1.059,1055.02173,13.86,13.223,12.965,0.039,0.079,0.062,,,,,,,21.675410192618276,14.849823522962783,22.28691058842578
2CXO J163704.8-470757,J1636.9-4710c,337.4530579086436,0.043281479466138965,249.27042927360029,-47.13274662685146,CV,0.6834199324469746,0.4583736689254598,0.1743767077485621,0.872465169216816,3.757575757575698,8.099794915126426e-15,-0.6115099064118092,-0.7470935658149178,0.3118666511613081,5.70115929020444e-15,1.839696974718191e-15,8.252905826106773e-16,4.448131807718672e-16,1.5733450423113085e-15,1.024759743661716e-15,0.59546905819327,0.996,0.99512905,1.0,17.095591,17.712641,15.914245,0.003397,0.04833,0.013694,9.8999,0.001364,0.000378,5.009,1.187,995.307617,14.378,12.755,12.234,0.071,,,,,,,,,21.043687286795027,14.417030160183273,22.284967224889456
2CXO J163710.4-470749,J1636.9-4710c,337.4653306199137,0.03298906167703652,249.2937512077964,-47.13055250848392,HM-STAR,0.8330213908679962,0.642458857696031,0.1911900574894061,0.5301555699651413,7.873785690798952,3.542999312125042e-14,-0.6476880953339608,-0.3247325130719793,-0.2245180850282191,1.93336688642152e-14,3.5093681868305e-15,9.855120077609021e-15,2.0431346502359496e-15,6.241204179426201e-15,2.7577413816069e-15,0.73701977566344,,0.99775267,1.0,8.875306,9.237523,8.307047,0.00277,0.002871,0.003812,40.7376,0.007037,6.8e-05,5.47,0.865,1387.29285,7.596,7.477,7.337,0.032,0.021,0.033,,,,,,,21.33046471090435,14.61350137344057,22.28656760547767
2CXO J215203.3+471651,J2152.0+4718c,94.21424394513221,-5.340626628544682,328.01413098218933,47.28085918118403,AGN,8.004690275812672,0.9190513068731848,0.0670839913834717,2.966640609002753,4.666666666666528,1.3546451014213164e-14,0.4612476084880861,0.27201296476872905,0.6201003768243787,1.328245629420656e-15,5.86899231604465e-16,2.3208458107825108e-15,8.091754474269956e-16,9.89735957401e-15,4.1788851534708496e-15,,,0.930507,1.0,,,,,,,,,,,,,,,,,,,15.507,15.15,,0.034,0.047,,0.8370247277392624,0.5734456409741687,21.50283765164572
2CXO J215216.1+471510,J2152.0+4718c,94.22473854619162,-5.385008786921791,328.0672976493541,47.252978622864326,YSO,1.5460334403578575,0.7300290416263311,0.1710135628850835,1.4249759657566947,3.277777777777886,2.146996442989935e-15,-0.3748165212741351,0.16045784338311322,-0.12124943765024937,6.195246409220903e-16,3.4418035606783e-16,8.56338449547592e-16,4.3914792284492e-16,6.711333525202528e-16,5.070483885287739e-16,0.53379122520444,,0.994537,1.0,17.675402,19.457603,16.368771,0.003216,0.038151,0.006562,15.9284,0.0041909999999999,0.0,0.0,0.947,728.106201,14.099,13.216,12.792,0.032,0.032,0.028,12.72,12.628,12.293,0.013,0.01,,0.8506984595311006,0.5828135146247571,21.501524914587556
2CXO J174801.7-300633,J1747.8-3006,359.26913845925003,-1.0567637322464907,267.0075074446572,-30.109203204301952,NS,0.3371584020878038,0.5290803484995159,0.217806689972502,5.017325330872991,3.5757575757574305,1.3459675223126338e-14,0.5963236571240246,-0.22304426572781946,0.8210992185803865,1.6613076456410333e-15,8.59413887530306e-16,1.055368589543976e-15,5.333984186677093e-16,1.0742998987941328e-14,3.435688339680505e-15,0.77168211023809,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.556931194015536,3.807053561020044,21.962760489041376
2CXO J175147.9-301046,J1751.6-3002,359.6267866786226,-1.7924272559045196,267.9498493337515,-30.179714112837765,AGN,0.0354167132807952,0.3039787028073572,0.0753245402753677,1.2452306865106193,3.999999999999924,1.1257134903304475e-13,-0.6727708060686787,-0.7200021872594489,0.16572956636714956,8.097171146132094e-14,2.3974592201553296e-14,1.3181321669801462e-14,5.300583838215705e-15,1.8418315901922333e-14,1.2956183847758751e-14,0.943669545214818,0.928,0.9560255,0.5032239,,,,,,,,,,,,,,,,,,,8.51,8.591,8.461,0.019,0.014,0.044,1.4410240064381084,0.987245546810748,21.754679360238487
2CXO J082805.5+372432,J0829.3+3729,184.49823942813006,34.49881501388369,127.02304166666664,37.409030555555546,AGN,34.09737206391748,0.9907163601161664,0.0172383511255892,2.3593643211678863,3.1111111111112124,1.6019766928441334e-14,-0.3962808336371632,0.268850818531783,-0.1893967218464039,4.088603317315444e-15,2.603172884944464e-15,7.095443443443119e-15,3.209843462510001e-15,4.835720167682773e-15,3.65343803760021e-15,0.52142603086104,,0.9903507,1.0,20.118362,20.357027,19.498949,0.014169,0.113121,0.098027,-0.2232,0.001401,0.0,0.0,1.023,1656.81213,,,,,,,15.38,14.642,11.868,0.021,0.023,0.299,0.035122191315930314,0.02406221327054386,20.58678747476825
2CXO J200416.8+333942,J2004.3+3339,70.67030076456943,1.2175404691984224,301.07036391821595,33.661775739849126,LM-STAR,0.7494101377342378,0.4468635043562439,0.139174747087447,0.5070252290297648,3.757575757575583,2.749172017644742e-15,-0.2061479198261797,-0.09864105639644938,0.1871233938681026,9.10748197310678e-16,3.307903334956279e-16,7.472058578525955e-16,3.526747909254838e-16,1.0912179624814685e-15,7.274786416543201e-16,0.976782394658319,,0.99577254,1.0,15.827778,16.366375,14.872007,0.005619,0.005249,0.004107,-6.5478,0.0116649999999999,0.00426,2391.0,12.807,8987.26172,13.794,13.326,13.175,0.028,0.026,0.032,,,,,,,2.505898014240336,1.7167907295560543,22.04678018288277
2CXO J200420.9+334020,J2004.3+3339,70.68675296716556,1.2111930754772717,301.08736391990885,33.67229518010874,HM-STAR,1.2502155697614854,0.495353339787028,0.1174226449599779,0.4752626461996413,4.45161290322629,9.71264027469103e-15,0.6666386324048685,0.8957456249351486,0.6812463010510217,8.43892002755772e-17,6.375693868927803e-17,1.5345203221897e-15,5.026876917518002e-16,8.093730752225754e-15,2.295008723681724e-15,0.943663608410651,,0.99755085,1.0,13.010555,13.516025,12.319169,0.00293,0.004054,0.004745,7.2228,0.004784,0.000182,37.39,1.648,6005.40869,11.399,11.108,10.838,0.021,0.02,0.019,10.504,10.316,8.239,0.013,0.008,0.026,2.5073151016916975,1.717761576168982,22.047247776283793
2CXO J200422.7+333844,J2004.3+3339,70.66754449304321,1.1915989936795037,301.09494724284343,33.64559517823766,NS,2.7865910637555804,0.8772797676669893,0.1474159074014223,0.5840159097770243,3.235294117646818,6.217660242553727e-16,-0.9743348935233824,-0.6522987429197916,-0.8608577089372621,5.07079891849646e-16,2.583651203727165e-16,1.0670728679769795e-16,1.06707286797695e-16,7.978845608028655e-18,6.028102749890869e-18,0.6729518637984699,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.4913577120351107,1.7068291685152546,22.047552878537473
